word_one	word_two	spearman_correlation	cosine_similarity
armadio	camicia	0.47763656571038143	0.5855641881177203
armadio	cane	0.27455793440978155	0.46391727380303815
armadio	cavallo	0.3466147018907254	0.5237796439105291
armadio	coniglio	0.36563160326489297	0.5265248782123522
armadio	elefante	0.34027574361356944	0.5099280819036731
armadio	gabbiano	0.4533277610800293	0.5964190122968555
armadio	gatto	0.394864264489386	0.5485664403044849
armadio	giacca	0.46537094389550543	0.56497393665042
armadio	gomma	0.43138942908094624	0.5760085837017025
armadio	gufo	0.3919808360255268	0.5356502598306131
armadio	leone	0.3624515126343698	0.5188055101671502
armadio	letto	0.45153858893912174	0.5712548262646656
armadio	maiale	0.3635210521159595	0.5523118443705453
armadio	mucca	0.3617989435983166	0.49343400414252125
armadio	orso	0.4274158807643368	0.5835376721272073
armadio	passero	0.3469095912844459	0.4973644886644112
armadio	pastello	0.3379953219804936	0.4797516209237792
armadio	penna	0.4143359456863274	0.5457618734966374
armadio	pennello	0.3953793395469999	0.5259112616476342
armadio	pettine	0.43197076309892857	0.5312801757246822
armadio	poltrona	0.46520713911673767	0.5726379880990128
armadio	quaderno	0.40843044645916143	0.5375993392291583
armadio	scimmia	0.36955942689181615	0.5318036282276857
armadio	scopa	0.44990873027279504	0.5401332805635097
armadio	sedia	0.4902025237603543	0.5882548185541385
armadio	serpente	0.3537417925502163	0.5006963087457786
armadio	spada	0.4769035695002543	0.5910791545065526
armadio	tenda	0.46064443087668566	0.5542661137006908
armadio	tigre	0.3719141513202552	0.508181716369286
armadio	topo	0.28411586697554403	0.4376753482612903
armadio	vaso	0.4776573123226613	0.5899630698193266
camicia	cane	0.3368967280216165	0.4881262455254056
camicia	cavallo	0.3821755310864523	0.5349340583083698
camicia	coniglio	0.4741318662443737	0.6374703116917287
camicia	elefante	0.3493499704018165	0.49708037021054974
camicia	gabbiano	0.5361514797013056	0.683916789646888
camicia	gatto	0.4539532397985732	0.6321628679618482
camicia	giacca	0.6905735202942241	0.7712656370361639
camicia	gomma	0.5350911882550868	0.6863781684758196
camicia	gufo	0.433469999552071	0.5811302903070485
camicia	leone	0.38051551711929255	0.5128552706872161
camicia	letto	0.3916421078707834	0.4812297456225656
camicia	maiale	0.42805444922478786	0.575596932528164
camicia	mucca	0.4365197361903755	0.5846741072080757
camicia	orso	0.371627703902025	0.500760132672483
camicia	passero	0.3778364325185556	0.49931316004279014
camicia	pastello	0.3647860240984915	0.5068156208722845
camicia	penna	0.5086707079035242	0.6596604148773854
camicia	pennello	0.4130039533870407	0.5323294034550103
camicia	pettine	0.4920581923489434	0.6164530306456264
camicia	poltrona	0.5024946840839826	0.620061007595849
camicia	quaderno	0.4286562993526577	0.5508856160589808
camicia	scimmia	0.47378166884938927	0.6570320694678294
camicia	scopa	0.5198964733569857	0.6591025856930884
camicia	sedia	0.5415941454918136	0.6791544586212662
camicia	serpente	0.3320161220581525	0.4981710415987415
camicia	spada	0.48939901756695336	0.607234759526828
camicia	tenda	0.46592456454102754	0.5695870880012417
camicia	tigre	0.4711198286215553	0.6258636887079859
camicia	topo	0.30995518234421193	0.40833092468384335
camicia	vaso	0.4780828071657556	0.6308194646109132
cane	cavallo	0.5575766099985803	0.6525993905989286
cane	coniglio	0.5129265545953047	0.6122347873002494
cane	elefante	0.456158398908144	0.5432130019736213
cane	gabbiano	0.472789234513458	0.5796366404375657
cane	gatto	0.632076517037664	0.7040593656401684
cane	giacca	0.299350422465902	0.41842213361215275
cane	gomma	0.351558817549662	0.4982614575111812
cane	gufo	0.4246850784117171	0.5552263014015676
cane	leone	0.42274589671096724	0.5409818604391169
cane	letto	0.300196571601855	0.48511740227700884
cane	maiale	0.4669396048752022	0.5848176864096816
cane	mucca	0.43588285388984777	0.5488522714572117
cane	orso	0.4473424856734242	0.5379171384290891
cane	passero	0.4304761869850605	0.5058462506146358
cane	pastello	0.25620904712892706	0.3934207883408489
cane	penna	0.3352597084143063	0.49031731015918756
cane	pennello	0.27872867961837167	0.4135106065948404
cane	pettine	0.3767264447565842	0.4593513494660306
cane	poltrona	0.30312681160910415	0.42285781156231084
cane	quaderno	0.29668472656168976	0.4553389682495277
cane	scimmia	0.4590529627330215	0.5770641510374136
cane	scopa	0.33324079942856427	0.4512648596062373
cane	sedia	0.32075106921817526	0.457523091860758
cane	serpente	0.3894724447326231	0.49374456503329167
cane	spada	0.2980360698860455	0.4266740305764136
cane	tenda	0.3040860843342148	0.4606310533049305
cane	tigre	0.4171270893742656	0.5287299279711921
cane	topo	0.5117748696490811	0.6078409724075264
cane	vaso	0.3218554913951138	0.47407256352959837
cavallo	coniglio	0.5262011426570757	0.6372608100594547
cavallo	elefante	0.5212185247167409	0.6218052617215301
cavallo	gabbiano	0.4787986637767945	0.6043280914066819
cavallo	gatto	0.5215699975582953	0.6272157253254166
cavallo	giacca	0.3960636648277735	0.5292673056443992
cavallo	gomma	0.4174503878385754	0.5346455384036106
cavallo	gufo	0.4515491878582092	0.5987250353407055
cavallo	leone	0.4085257864395169	0.5281078055942409
cavallo	letto	0.34063911037856	0.4991789764685838
cavallo	maiale	0.43474540700653963	0.5715313797496722
cavallo	mucca	0.4643747083655796	0.5477645286625019
cavallo	orso	0.4580870138204429	0.5496645009041692
cavallo	passero	0.46031268484894877	0.568836490294646
cavallo	pastello	0.3009786634245309	0.46605057639596303
cavallo	penna	0.3563564831644853	0.5006039171831212
cavallo	pennello	0.3803785092913531	0.5187368105274093
cavallo	pettine	0.41244843144602933	0.5168775315318334
cavallo	poltrona	0.3402907863393811	0.49040031488455615
cavallo	quaderno	0.33325854811276157	0.5105624861390036
cavallo	scimmia	0.4612015565555529	0.5663583871509431
cavallo	scopa	0.3715811647705531	0.497602810018011
cavallo	sedia	0.387383496547281	0.507887650338171
cavallo	serpente	0.40068344685711194	0.49959225250824435
cavallo	spada	0.3647472717569225	0.5025140063959889
cavallo	tenda	0.3234762067998843	0.45140765559905094
cavallo	tigre	0.46251248373016335	0.5590214649833952
cavallo	topo	0.4498418831820805	0.5522990889389108
cavallo	vaso	0.3964733290459702	0.5637259212009391
coniglio	elefante	0.5589271291022609	0.6365075574951577
coniglio	gabbiano	0.6117763403940417	0.7173376339118462
coniglio	gatto	0.6100800523352748	0.739129705726389
coniglio	giacca	0.46399386672529386	0.5988384069423792
coniglio	gomma	0.472882966565005	0.6479504073657735
coniglio	gufo	0.6053378735356925	0.7232197850627485
coniglio	leone	0.5832048131157013	0.6783886387590244
coniglio	letto	0.3205932812503353	0.48165383214634094
coniglio	maiale	0.6092567396999573	0.6782154105302793
coniglio	mucca	0.5432005501904906	0.6337894444191557
coniglio	orso	0.6194550959211818	0.6997355132516907
coniglio	passero	0.5130082292762649	0.5786744727530942
coniglio	pastello	0.34229357971544977	0.4822147498566005
coniglio	penna	0.43290339812940914	0.5818369698797318
coniglio	pennello	0.3760809724002415	0.5122000805864774
coniglio	pettine	0.49629839980266094	0.6081970773711394
coniglio	poltrona	0.41645751065865416	0.5709488551892731
coniglio	quaderno	0.4371263402554609	0.5812362179846886
coniglio	scimmia	0.5827603178905709	0.6940691598939092
coniglio	scopa	0.4523406702086438	0.5892740163494424
coniglio	sedia	0.4236281313456611	0.5688823372522147
coniglio	serpente	0.4918771138606045	0.6059473210122225
coniglio	spada	0.41101528910912016	0.5540215669169983
coniglio	tenda	0.3354078949097741	0.4837456668133171
coniglio	tigre	0.5801368430396838	0.6911037376553022
coniglio	topo	0.5449036010497454	0.6112188961937499
coniglio	vaso	0.47915584190180116	0.6135856177582737
elefante	gabbiano	0.49369168736512964	0.6046325189209012
elefante	gatto	0.5170239274000056	0.6184686428496311
elefante	giacca	0.35332798906784996	0.4841575145681223
elefante	gomma	0.41520270872106174	0.5501549460169203
elefante	gufo	0.5253353421444517	0.6035453661013783
elefante	leone	0.6120414139540885	0.7004828908474723
elefante	letto	0.2518893526714987	0.4241877702869653
elefante	maiale	0.5319782352879906	0.6235691901644734
elefante	mucca	0.5137805477975126	0.5899358154835556
elefante	orso	0.6291415161082784	0.6699691724595114
elefante	passero	0.3904828037727604	0.4855119803011778
elefante	pastello	0.3348227024214453	0.47795836587308216
elefante	penna	0.33467679440719955	0.4799053028841005
elefante	pennello	0.3128920803781344	0.46776859176640595
elefante	pettine	0.40907657679505993	0.5618085490775934
elefante	poltrona	0.37779694117234736	0.5126833326618343
elefante	quaderno	0.30415412025847927	0.448176695858731
elefante	scimmia	0.5753530257291856	0.6365625389530278
elefante	scopa	0.3571394522932357	0.46504404706842495
